areacode,areaid,areaname,level,link,pareaid
510101000000,510101,市辖区,3,,5101
510104000000,510104,锦江区,3,,5101
510105000000,510105,青羊区,3,,5101
510106000000,510106,金牛区,3,,5101
510107000000,510107,武侯区,3,,5101
510108000000,510108,成华区,3,,5101
510112000000,510112,龙泉驿区,3,,5101
510113000000,510113,青白江区,3,,5101
510114000000,510114,新都区,3,,5101
510115000000,510115,温江区,3,,5101
510116000000,510116,双流区,3,,5101
510117000000,510117,郫都区,3,,5101
510121000000,510121,金堂县,3,,5101
510129000000,510129,大邑县,3,,5101
510131000000,510131,蒲江县,3,,5101
510132000000,510132,新津县,3,,5101
510181000000,510181,都江堰市,3,,5101
510182000000,510182,彭州市,3,,5101
510183000000,510183,邛崃市,3,,5101
510184000000,510184,崇州市,3,,5101
510185000000,510185,简阳市,3,,5101
522601000000,522601,凯里市,3,,5226
522622000000,522622,黄平县,3,,5226
522623000000,522623,施秉县,3,,5226
522624000000,522624,三穗县,3,,5226
522625000000,522625,镇远县,3,,5226
522626000000,522626,岑巩县,3,,5226
522627000000,522627,天柱县,3,,5226
522628000000,522628,锦屏县,3,,5226
522629000000,522629,剑河县,3,,5226
522630000000,522630,台江县,3,,5226
522631000000,522631,黎平县,3,,5226
522632000000,522632,榕江县,3,,5226
522633000000,522633,从江县,3,,5226
522634000000,522634,雷山县,3,,5226
522635000000,522635,麻江县,3,,5226
522636000000,522636,丹寨县,3,,5226
522301000000,522301,兴义市,3,,5223
522302000000,522302,兴仁市,3,,5223
522323000000,522323,普安县,3,,5223
522324000000,522324,晴隆县,3,,5223
522325000000,522325,贞丰县,3,,5223
522326000000,522326,望谟县,3,,5223
522327000000,522327,册亨县,3,,5223
522328000000,522328,安龙县,3,,5223
520601000000,520601,市辖区,3,,5206
520602000000,520602,碧江区,3,,5206
520603000000,520603,万山区,3,,5206
520621000000,520621,江口县,3,,5206
520622000000,520622,玉屏侗族自治县,3,,5206
520623000000,520623,石阡县,3,,5206
520624000000,520624,思南县,3,,5206
520625000000,520625,印江土家族苗族自治县,3,,5206
520626000000,520626,德江县,3,,5206
520627000000,520627,沿河土家族自治县,3,,5206
520628000000,520628,松桃苗族自治县,3,,5206
520501000000,520501,市辖区,3,,5205
520502000000,520502,七星关区,3,,5205
520521000000,520521,大方县,3,,5205
520522000000,520522,黔西县,3,,5205
520523000000,520523,金沙县,3,,5205
520524000000,520524,织金县,3,,5205
520525000000,520525,纳雍县,3,,5205
520526000000,520526,威宁彝族回族苗族自治县,3,,5205
520527000000,520527,赫章县,3,,5205
520401000000,520401,市辖区,3,,5204
520402000000,520402,西秀区,3,,5204
520403000000,520403,平坝区,3,,5204
520422000000,520422,普定县,3,,5204
520423000000,520423,镇宁布依族苗族自治县,3,,5204
520424000000,520424,关岭布依族苗族自治县,3,,5204
520425000000,520425,紫云苗族布依族自治县,3,,5204
520301000000,520301,市辖区,3,,5203
520302000000,520302,红花岗区,3,,5203
520303000000,520303,汇川区,3,,5203
520304000000,520304,播州区,3,,5203
520322000000,520322,桐梓县,3,,5203
520323000000,520323,绥阳县,3,,5203
520324000000,520324,正安县,3,,5203
520325000000,520325,道真仡佬族苗族自治县,3,,5203
520326000000,520326,务川仡佬族苗族自治县,3,,5203
520327000000,520327,凤冈县,3,,5203
520328000000,520328,湄潭县,3,,5203
520329000000,520329,余庆县,3,,5203
520330000000,520330,习水县,3,,5203
520381000000,520381,赤水市,3,,5203
520382000000,520382,仁怀市,3,,5203
520201000000,520201,钟山区,3,,5202
520203000000,520203,六枝特区,3,,5202
520221000000,520221,水城县,3,,5202
520281000000,520281,盘州市,3,,5202
520101000000,520101,市辖区,3,,5201
520102000000,520102,南明区,3,,5201
520103000000,520103,云岩区,3,,5201
520111000000,520111,花溪区,3,,5201
520112000000,520112,乌当区,3,,5201
520113000000,520113,白云区,3,,5201
520115000000,520115,观山湖区,3,,5201
520121000000,520121,开阳县,3,,5201
520122000000,520122,息烽县,3,,5201
520123000000,520123,修文县,3,,5201
520181000000,520181,清镇市,3,,5201
533301000000,533301,泸水市,3,,5333
533323000000,533323,福贡县,3,,5333
533324000000,533324,贡山独龙族怒族自治县,3,,5333
533325000000,533325,兰坪白族普米族自治县,3,,5333
533102000000,533102,瑞丽市,3,,5331
533103000000,533103,芒市,3,,5331
533122000000,533122,梁河县,3,,5331
533123000000,533123,盈江县,3,,5331
533124000000,533124,陇川县,3,,5331
532901000000,532901,大理市,3,,5329
532922000000,532922,漾濞彝族自治县,3,,5329
532923000000,532923,祥云县,3,,5329
532924000000,532924,宾川县,3,,5329
532925000000,532925,弥渡县,3,,5329
532926000000,532926,南涧彝族自治县,3,,5329
532927000000,532927,巍山彝族回族自治县,3,,5329
532928000000,532928,永平县,3,,5329
532929000000,532929,云龙县,3,,5329
532930000000,532930,洱源县,3,,5329
532931000000,532931,剑川县,3,,5329
532932000000,532932,鹤庆县,3,,5329
532801000000,532801,景洪市,3,,5328
532822000000,532822,勐海县,3,,5328
532823000000,532823,勐腊县,3,,5328
532601000000,532601,文山市,3,,5326
532622000000,532622,砚山县,3,,5326
532623000000,532623,西畴县,3,,5326
532624000000,532624,麻栗坡县,3,,5326
532625000000,532625,马关县,3,,5326
532626000000,532626,丘北县,3,,5326
532627000000,532627,广南县,3,,5326
532628000000,532628,富宁县,3,,5326
532501000000,532501,个旧市,3,,5325
532502000000,532502,开远市,3,,5325
532503000000,532503,蒙自市,3,,5325
532504000000,532504,弥勒市,3,,5325
532523000000,532523,屏边苗族自治县,3,,5325
532524000000,532524,建水县,3,,5325
532525000000,532525,石屏县,3,,5325
532527000000,532527,泸西县,3,,5325
532528000000,532528,元阳县,3,,5325
532529000000,532529,红河县,3,,5325
532530000000,532530,金平苗族瑶族傣族自治县,3,,5325
532531000000,532531,绿春县,3,,5325
532532000000,532532,河口瑶族自治县,3,,5325
532301000000,532301,楚雄市,3,,5323
532322000000,532322,双柏县,3,,5323
532323000000,532323,牟定县,3,,5323
532324000000,532324,南华县,3,,5323
532325000000,532325,姚安县,3,,5323
532326000000,532326,大姚县,3,,5323
532327000000,532327,永仁县,3,,5323
532328000000,532328,元谋县,3,,5323
532329000000,532329,武定县,3,,5323
532331000000,532331,禄丰县,3,,5323
530901000000,530901,市辖区,3,,5309
530902000000,530902,临翔区,3,,5309
530921000000,530921,凤庆县,3,,5309
530922000000,530922,云县,3,,5309
530923000000,530923,永德县,3,,5309
530924000000,530924,镇康县,3,,5309
530925000000,530925,双江拉祜族佤族布朗族傣族自治县,3,,5309
530926000000,530926,耿马傣族佤族自治县,3,,5309
530927000000,530927,沧源佤族自治县,3,,5309
530801000000,530801,市辖区,3,,5308
530802000000,530802,思茅区,3,,5308
530821000000,530821,宁洱哈尼族彝族自治县,3,,5308
530822000000,530822,墨江哈尼族自治县,3,,5308
530823000000,530823,景东彝族自治县,3,,5308
530824000000,530824,景谷傣族彝族自治县,3,,5308
530825000000,530825,镇沅彝族哈尼族拉祜族自治县,3,,5308
530826000000,530826,江城哈尼族彝族自治县,3,,5308
530827000000,530827,孟连傣族拉祜族佤族自治县,3,,5308
530828000000,530828,澜沧拉祜族自治县,3,,5308
530829000000,530829,西盟佤族自治县,3,,5308
530701000000,530701,市辖区,3,,5307
530702000000,530702,古城区,3,,5307
530721000000,530721,玉龙纳西族自治县,3,,5307
530722000000,530722,永胜县,3,,5307
530723000000,530723,华坪县,3,,5307
530724000000,530724,宁蒗彝族自治县,3,,5307
530601000000,530601,市辖区,3,,5306
530602000000,530602,昭阳区,3,,5306
530621000000,530621,鲁甸县,3,,5306
530622000000,530622,巧家县,3,,5306
530623000000,530623,盐津县,3,,5306
530624000000,530624,大关县,3,,5306
530625000000,530625,永善县,3,,5306
530626000000,530626,绥江县,3,,5306
530627000000,530627,镇雄县,3,,5306
530628000000,530628,彝良县,3,,5306
530629000000,530629,威信县,3,,5306
530681000000,530681,水富市,3,,5306
530501000000,530501,市辖区,3,,5305
530502000000,530502,隆阳区,3,,5305
530521000000,530521,施甸县,3,,5305
530523000000,530523,龙陵县,3,,5305
530524000000,530524,昌宁县,3,,5305
530581000000,530581,腾冲市,3,,5305
530401000000,530401,市辖区,3,,5304
530402000000,530402,红塔区,3,,5304
530403000000,530403,江川区,3,,5304
530422000000,530422,澄江县,3,,5304
530423000000,530423,通海县,3,,5304
530424000000,530424,华宁县,3,,5304
530425000000,530425,易门县,3,,5304
530426000000,530426,峨山彝族自治县,3,,5304
530427000000,530427,新平彝族傣族自治县,3,,5304
530428000000,530428,元江哈尼族彝族傣族自治县,3,,5304
530301000000,530301,市辖区,3,,5303
530302000000,530302,麒麟区,3,,5303
530303000000,530303,沾益区,3,,5303
530304000000,530304,马龙区,3,,5303
530322000000,530322,陆良县,3,,5303
530323000000,530323,师宗县,3,,5303
530324000000,530324,罗平县,3,,5303
530325000000,530325,富源县,3,,5303
530326000000,530326,会泽县,3,,5303
530381000000,530381,宣威市,3,,5303
530101000000,530101,市辖区,3,,5301
530102000000,530102,五华区,3,,5301
530103000000,530103,盘龙区,3,,5301
530111000000,530111,官渡区,3,,5301
530112000000,530112,西山区,3,,5301
530113000000,530113,东川区,3,,5301
530114000000,530114,呈贡区,3,,5301
530115000000,530115,晋宁区,3,,5301
530124000000,530124,富民县,3,,5301
530125000000,530125,宜良县,3,,5301
530126000000,530126,石林彝族自治县,3,,5301
530127000000,530127,嵩明县,3,,5301
530128000000,530128,禄劝彝族苗族自治县,3,,5301
530129000000,530129,寻甸回族彝族自治县,3,,5301
530181000000,530181,安宁市,3,,5301
540602000000,540602,色尼区,3,,5406
540621000000,540621,嘉黎县,3,,5406
540622000000,540622,比如县,3,,5406
540623000000,540623,聂荣县,3,,5406
540624000000,540624,安多县,3,,5406
540625000000,540625,申扎县,3,,5406
540626000000,540626,索县,3,,5406
540627000000,540627,班戈县,3,,5406
540628000000,540628,巴青县,3,,5406
540629000000,540629,尼玛县,3,,5406
540630000000,540630,双湖县,3,,5406
540501000000,540501,市辖区,3,,5405
540502000000,540502,乃东区,3,,5405
540521000000,540521,扎囊县,3,,5405
540522000000,540522,贡嘎县,3,,5405
540523000000,540523,桑日县,3,,5405
540524000000,540524,琼结县,3,,5405
540525000000,540525,曲松县,3,,5405
540526000000,540526,措美县,3,,5405
540527000000,540527,洛扎县,3,,5405
540528000000,540528,加查县,3,,5405
540529000000,540529,隆子县,3,,5405
540530000000,540530,错那县,3,,5405
540531000000,540531,浪卡子县,3,,5405
540402000000,540402,巴宜区,3,,5404
540421000000,540421,工布江达县,3,,5404
540422000000,540422,米林县,3,,5404
540423000000,540423,墨脱县,3,,5404
540424000000,540424,波密县,3,,5404
540425000000,540425,察隅县,3,,5404
540426000000,540426,朗县,3,,5404
540302000000,540302,卡若区,3,,5403
540321000000,540321,江达县,3,,5403
540322000000,540322,贡觉县,3,,5403
540323000000,540323,类乌齐县,3,,5403
540324000000,540324,丁青县,3,,5403
540325000000,540325,察雅县,3,,5403
540326000000,540326,八宿县,3,,5403
540327000000,540327,左贡县,3,,5403
540328000000,540328,芒康县,3,,5403
540329000000,540329,洛隆县,3,,5403
540330000000,540330,边坝县,3,,5403
540202000000,540202,桑珠孜区,3,,5402
540221000000,540221,南木林县,3,,5402
540222000000,540222,江孜县,3,,5402
540223000000,540223,定日县,3,,5402
540224000000,540224,萨迦县,3,,5402
540225000000,540225,拉孜县,3,,5402
540226000000,540226,昂仁县,3,,5402
540227000000,540227,谢通门县,3,,5402
540228000000,540228,白朗县,3,,5402
540229000000,540229,仁布县,3,,5402
540230000000,540230,康马县,3,,5402
540231000000,540231,定结县,3,,5402
540232000000,540232,仲巴县,3,,5402
540233000000,540233,亚东县,3,,5402
540234000000,540234,吉隆县,3,,5402
540235000000,540235,聂拉木县,3,,5402
540236000000,540236,萨嘎县,3,,5402
540237000000,540237,岗巴县,3,,5402
540101000000,540101,市辖区,3,,5401
540102000000,540102,城关区,3,,5401
540103000000,540103,堆龙德庆区,3,,5401
540104000000,540104,达孜区,3,,5401
540121000000,540121,林周县,3,,5401
540122000000,540122,当雄县,3,,5401
540123000000,540123,尼木县,3,,5401
540124000000,540124,曲水县,3,,5401
540127000000,540127,墨竹工卡县,3,,5401
540171000000,540171,格尔木藏青工业园区,3,,5401
540172000000,540172,拉萨经济技术开发区,3,,5401
540173000000,540173,西藏文化旅游创意园区,3,,5401
540174000000,540174,达孜工业园区,3,,5401
610901000000,610901,市辖区,3,,6109
610902000000,610902,汉滨区,3,,6109
610921000000,610921,汉阴县,3,,6109
610922000000,610922,石泉县,3,,6109
610923000000,610923,宁陕县,3,,6109
610924000000,610924,紫阳县,3,,6109
610925000000,610925,岚皋县,3,,6109
610926000000,610926,平利县,3,,6109
610927000000,610927,镇坪县,3,,6109
610928000000,610928,旬阳县,3,,6109
610929000000,610929,白河县,3,,6109
610801000000,610801,市辖区,3,,6108
610802000000,610802,榆阳区,3,,6108
610803000000,610803,横山区,3,,6108
610822000000,610822,府谷县,3,,6108
610824000000,610824,靖边县,3,,6108
610825000000,610825,定边县,3,,6108
610826000000,610826,绥德县,3,,6108
610827000000,610827,米脂县,3,,6108
610828000000,610828,佳县,3,,6108
610829000000,610829,吴堡县,3,,6108
610830000000,610830,清涧县,3,,6108
610831000000,610831,子洲县,3,,6108
610881000000,610881,神木市,3,,6108
610701000000,610701,市辖区,3,,6107
610702000000,610702,汉台区,3,,6107
610703000000,610703,南郑区,3,,6107
610722000000,610722,城固县,3,,6107
610723000000,610723,洋县,3,,6107
610724000000,610724,西乡县,3,,6107
610725000000,610725,勉县,3,,6107
610726000000,610726,宁强县,3,,6107
610727000000,610727,略阳县,3,,6107
610728000000,610728,镇巴县,3,,6107
610729000000,610729,留坝县,3,,6107
610730000000,610730,佛坪县,3,,6107
610601000000,610601,市辖区,3,,6106
610602000000,610602,宝塔区,3,,6106
610603000000,610603,安塞区,3,,6106
610621000000,610621,延长县,3,,6106
610622000000,610622,延川县,3,,6106
610625000000,610625,志丹县,3,,6106
610626000000,610626,吴起县,3,,6106
610627000000,610627,甘泉县,3,,6106
610628000000,610628,富县,3,,6106
610629000000,610629,洛川县,3,,6106
610630000000,610630,宜川县,3,,6106
610631000000,610631,黄龙县,3,,6106
610632000000,610632,黄陵县,3,,6106
610681000000,610681,子长市,3,,6106
610501000000,610501,市辖区,3,,6105
610502000000,610502,临渭区,3,,6105
610503000000,610503,华州区,3,,6105
610522000000,610522,潼关县,3,,6105
610523000000,610523,大荔县,3,,6105
610524000000,610524,合阳县,3,,6105
610525000000,610525,澄城县,3,,6105
610526000000,610526,蒲城县,3,,6105
610527000000,610527,白水县,3,,6105
610528000000,610528,富平县,3,,6105
610581000000,610581,韩城市,3,,6105
610582000000,610582,华阴市,3,,6105
610401000000,610401,市辖区,3,,6104
610402000000,610402,秦都区,3,,6104
610403000000,610403,杨陵区,3,,6104
610404000000,610404,渭城区,3,,6104
610422000000,610422,三原县,3,,6104
610423000000,610423,泾阳县,3,,6104
610424000000,610424,乾县,3,,6104
610425000000,610425,礼泉县,3,,6104
610426000000,610426,永寿县,3,,6104
610428000000,610428,长武县,3,,6104
610429000000,610429,旬邑县,3,,6104
610430000000,610430,淳化县,3,,6104
610431000000,610431,武功县,3,,6104
610481000000,610481,兴平市,3,,6104
610482000000,610482,彬州市,3,,6104
610301000000,610301,市辖区,3,,6103
610302000000,610302,渭滨区,3,,6103
610303000000,610303,金台区,3,,6103
610304000000,610304,陈仓区,3,,6103
610322000000,610322,凤翔县,3,,6103
610323000000,610323,岐山县,3,,6103
610324000000,610324,扶风县,3,,6103
610326000000,610326,眉县,3,,6103
610327000000,610327,陇县,3,,6103
610328000000,610328,千阳县,3,,6103
610329000000,610329,麟游县,3,,6103
610330000000,610330,凤县,3,,6103
610331000000,610331,太白县,3,,6103
610201000000,610201,市辖区,3,,6102
610202000000,610202,王益区,3,,6102
610203000000,610203,印台区,3,,6102
610204000000,610204,耀州区,3,,6102
610222000000,610222,宜君县,3,,6102
610101000000,610101,市辖区,3,,6101
610102000000,610102,新城区,3,,6101
610103000000,610103,碑林区,3,,6101
610104000000,610104,莲湖区,3,,6101
610111000000,610111,灞桥区,3,,6101
610112000000,610112,未央区,3,,6101
610113000000,610113,雁塔区,3,,6101
610114000000,610114,阎良区,3,,6101
610115000000,610115,临潼区,3,,6101
610116000000,610116,长安区,3,,6101
610117000000,610117,高陵区,3,,6101
610118000000,610118,鄠邑区,3,,6101
610122000000,610122,蓝田县,3,,6101
610124000000,610124,周至县,3,,6101
621201000000,621201,市辖区,3,,6212
621202000000,621202,武都区,3,,6212
621221000000,621221,成县,3,,6212
621222000000,621222,文县,3,,6212
621223000000,621223,宕昌县,3,,6212
621224000000,621224,康县,3,,6212
621225000000,621225,西和县,3,,6212
621226000000,621226,礼县,3,,6212
621227000000,621227,徽县,3,,6212
621228000000,621228,两当县,3,,6212
621101000000,621101,市辖区,3,,6211
621102000000,621102,安定区,3,,6211
621121000000,621121,通渭县,3,,6211
621122000000,621122,陇西县,3,,6211
621123000000,621123,渭源县,3,,6211
621124000000,621124,临洮县,3,,6211
621125000000,621125,漳县,3,,6211
621126000000,621126,岷县,3,,6211
621001000000,621001,市辖区,3,,6210
621002000000,621002,西峰区,3,,6210
621021000000,621021,庆城县,3,,6210
621022000000,621022,环县,3,,6210
621023000000,621023,华池县,3,,6210
621024000000,621024,合水县,3,,6210
621025000000,621025,正宁县,3,,6210
621026000000,621026,宁县,3,,6210
621027000000,621027,镇原县,3,,6210
620901000000,620901,市辖区,3,,6209
620902000000,620902,肃州区,3,,6209
620921000000,620921,金塔县,3,,6209
620922000000,620922,瓜州县,3,,6209
620923000000,620923,肃北蒙古族自治县,3,,6209
620924000000,620924,阿克塞哈萨克族自治县,3,,6209
620981000000,620981,玉门市,3,,6209
620982000000,620982,敦煌市,3,,6209
620801000000,620801,市辖区,3,,6208
620802000000,620802,崆峒区,3,,6208
620821000000,620821,泾川县,3,,6208
620822000000,620822,灵台县,3,,6208
620823000000,620823,崇信县,3,,6208
620825000000,620825,庄浪县,3,,6208
620826000000,620826,静宁县,3,,6208
620881000000,620881,华亭市,3,,6208
620701000000,620701,市辖区,3,,6207
620702000000,620702,甘州区,3,,6207
620721000000,620721,肃南裕固族自治县,3,,6207
620722000000,620722,民乐县,3,,6207
620723000000,620723,临泽县,3,,6207
620724000000,620724,高台县,3,,6207
620725000000,620725,山丹县,3,,6207
620601000000,620601,市辖区,3,,6206
620602000000,620602,凉州区,3,,6206
620621000000,620621,民勤县,3,,6206
620622000000,620622,古浪县,3,,6206
620623000000,620623,天祝藏族自治县,3,,6206
620501000000,620501,市辖区,3,,6205
620502000000,620502,秦州区,3,,6205
620503000000,620503,麦积区,3,,6205
620521000000,620521,清水县,3,,6205
620522000000,620522,秦安县,3,,6205
620523000000,620523,甘谷县,3,,6205
620524000000,620524,武山县,3,,6205
620525000000,620525,张家川回族自治县,3,,6205
620401000000,620401,市辖区,3,,6204
620402000000,620402,白银区,3,,6204
620403000000,620403,平川区,3,,6204
620421000000,620421,靖远县,3,,6204
620422000000,620422,会宁县,3,,6204
620423000000,620423,景泰县,3,,6204
620301000000,620301,市辖区,3,,6203
620302000000,620302,金川区,3,,6203
620321000000,620321,永昌县,3,,6203
620201000000,620201,市辖区,3,,6202
620101000000,620101,市辖区,3,,6201
620102000000,620102,城关区,3,,6201
620103000000,620103,七里河区,3,,6201
620104000000,620104,西固区,3,,6201
620105000000,620105,安宁区,3,,6201
620111000000,620111,红古区,3,,6201
620121000000,620121,永登县,3,,6201
620122000000,620122,皋兰县,3,,6201
620123000000,620123,榆中县,3,,6201
620171000000,620171,兰州新区,3,,6201
632701000000,632701,玉树市,3,,6327
632722000000,632722,杂多县,3,,6327
632723000000,632723,称多县,3,,6327
632724000000,632724,治多县,3,,6327
632725000000,632725,囊谦县,3,,6327
632726000000,632726,曲麻莱县,3,,6327
632621000000,632621,玛沁县,3,,6326
632622000000,632622,班玛县,3,,6326
632623000000,632623,甘德县,3,,6326
632624000000,632624,达日县,3,,6326
632625000000,632625,久治县,3,,6326
632626000000,632626,玛多县,3,,6326
632521000000,632521,共和县,3,,6325
632522000000,632522,同德县,3,,6325
632523000000,632523,贵德县,3,,6325
632524000000,632524,兴海县,3,,6325
632525000000,632525,贵南县,3,,6325
632321000000,632321,同仁县,3,,6323
632322000000,632322,尖扎县,3,,6323
632323000000,632323,泽库县,3,,6323
632324000000,632324,河南蒙古族自治县,3,,6323
632221000000,632221,门源回族自治县,3,,6322
632222000000,632222,祁连县,3,,6322
632223000000,632223,海晏县,3,,6322
632224000000,632224,刚察县,3,,6322
630202000000,630202,乐都区,3,,6302
630203000000,630203,平安区,3,,6302
630222000000,630222,民和回族土族自治县,3,,6302
630223000000,630223,互助土族自治县,3,,6302
630224000000,630224,化隆回族自治县,3,,6302
630225000000,630225,循化撒拉族自治县,3,,6302
630101000000,630101,市辖区,3,,6301
630102000000,630102,城东区,3,,6301
630103000000,630103,城中区,3,,6301
630104000000,630104,城西区,3,,6301
630105000000,630105,城北区,3,,6301
630121000000,630121,大通回族土族自治县,3,,6301
630122000000,630122,湟中县,3,,6301
630123000000,630123,湟源县,3,,6301
640401000000,640401,市辖区,3,,6404
640402000000,640402,原州区,3,,6404
640422000000,640422,西吉县,3,,6404
640423000000,640423,隆德县,3,,6404
640424000000,640424,泾源县,3,,6404
640425000000,640425,彭阳县,3,,6404
640301000000,640301,市辖区,3,,6403
640302000000,640302,利通区,3,,6403
640303000000,640303,红寺堡区,3,,6403
640323000000,640323,盐池县,3,,6403
640324000000,640324,同心县,3,,6403
640381000000,640381,青铜峡市,3,,6403
640201000000,640201,市辖区,3,,6402
640202000000,640202,大武口区,3,,6402
640205000000,640205,惠农区,3,,6402
640221000000,640221,平罗县,3,,6402
640101000000,640101,市辖区,3,,6401
640104000000,640104,兴庆区,3,,6401
640105000000,640105,西夏区,3,,6401
640106000000,640106,金凤区,3,,6401
640121000000,640121,永宁县,3,,6401
640122000000,640122,贺兰县,3,,6401
640181000000,640181,灵武市,3,,6401
654301000000,654301,阿勒泰市,3,,6543
654321000000,654321,布尔津县,3,,6543
654322000000,654322,富蕴县,3,,6543
654323000000,654323,福海县,3,,6543
654324000000,654324,哈巴河县,3,,6543
654325000000,654325,青河县,3,,6543
654326000000,654326,吉木乃县,3,,6543
654201000000,654201,塔城市,3,,6542
654202000000,654202,乌苏市,3,,6542
654221000000,654221,额敏县,3,,6542
654223000000,654223,沙湾县,3,,6542
654224000000,654224,托里县,3,,6542
654225000000,654225,裕民县,3,,6542
654226000000,654226,和布克赛尔蒙古自治县,3,,6542
654002000000,654002,伊宁市,3,,6540
654003000000,654003,奎屯市,3,,6540
654004000000,654004,霍尔果斯市,3,,6540
654021000000,654021,伊宁县,3,,6540
654022000000,654022,察布查尔锡伯自治县,3,,6540
654023000000,654023,霍城县,3,,6540
654024000000,654024,巩留县,3,,6540
654025000000,654025,新源县,3,,6540
654026000000,654026,昭苏县,3,,6540
654027000000,654027,特克斯县,3,,6540
654028000000,654028,尼勒克县,3,,6540
653201000000,653201,和田市,3,,6532
653221000000,653221,和田县,3,,6532
653222000000,653222,墨玉县,3,,6532
653223000000,653223,皮山县,3,,6532
653224000000,653224,洛浦县,3,,6532
653225000000,653225,策勒县,3,,6532
653226000000,653226,于田县,3,,6532
653227000000,653227,民丰县,3,,6532
653101000000,653101,喀什市,3,,6531
653121000000,653121,疏附县,3,,6531
653122000000,653122,疏勒县,3,,6531
653123000000,653123,英吉沙县,3,,6531
653124000000,653124,泽普县,3,,6531
653125000000,653125,莎车县,3,,6531
653126000000,653126,叶城县,3,,6531
653127000000,653127,麦盖提县,3,,6531
653128000000,653128,岳普湖县,3,,6531
653129000000,653129,伽师县,3,,6531
653130000000,653130,巴楚县,3,,6531
653131000000,653131,塔什库尔干塔吉克自治县,3,,6531
652901000000,652901,阿克苏市,3,,6529
652922000000,652922,温宿县,3,,6529
652923000000,652923,库车县,3,,6529
652924000000,652924,沙雅县,3,,6529
652925000000,652925,新和县,3,,6529
652926000000,652926,拜城县,3,,6529
652927000000,652927,乌什县,3,,6529
652928000000,652928,阿瓦提县,3,,6529
652929000000,652929,柯坪县,3,,6529
652801000000,652801,库尔勒市,3,,6528
652822000000,652822,轮台县,3,,6528
652823000000,652823,尉犁县,3,,6528
652824000000,652824,若羌县,3,,6528
652825000000,652825,且末县,3,,6528
652826000000,652826,焉耆回族自治县,3,,6528
652827000000,652827,和静县,3,,6528
652828000000,652828,和硕县,3,,6528
652829000000,652829,博湖县,3,,6528
652871000000,652871,库尔勒经济技术开发区,3,,6528
652701000000,652701,博乐市,3,,6527
652702000000,652702,阿拉山口市,3,,6527
652722000000,652722,精河县,3,,6527
652723000000,652723,温泉县,3,,6527
652301000000,652301,昌吉市,3,,6523
652302000000,652302,阜康市,3,,6523
652323000000,652323,呼图壁县,3,,6523
652324000000,652324,玛纳斯县,3,,6523
652325000000,652325,奇台县,3,,6523
652327000000,652327,吉木萨尔县,3,,6523
652328000000,652328,木垒哈萨克自治县,3,,6523
650502000000,650502,伊州区,3,,6505
650521000000,650521,巴里坤哈萨克自治县,3,,6505
650522000000,650522,伊吾县,3,,6505
650402000000,650402,高昌区,3,,6504
650421000000,650421,鄯善县,3,,6504
650422000000,650422,托克逊县,3,,6504
650201000000,650201,市辖区,3,,6502
650202000000,650202,独山子区,3,,6502
650203000000,650203,克拉玛依区,3,,6502
650204000000,650204,白碱滩区,3,,6502
650205000000,650205,乌尔禾区,3,,6502
650101000000,650101,市辖区,3,,6501
650102000000,650102,天山区,3,,6501
650103000000,650103,沙依巴克区,3,,6501
650104000000,650104,新市区,3,,6501
650105000000,650105,水磨沟区,3,,6501
650106000000,650106,头屯河区,3,,6501
650107000000,650107,达坂城区,3,,6501
650109000000,650109,米东区,3,,6501
650121000000,650121,乌鲁木齐县,3,,6501
360100000000,3601,南昌市,2,,36
360200000000,3602,景德镇市,2,,36
360300000000,3603,萍乡市,2,,36
360400000000,3604,九江市,2,,36
360500000000,3605,新余市,2,,36
360600000000,3606,鹰潭市,2,,36
360700000000,3607,赣州市,2,,36
360800000000,3608,吉安市,2,,36
360900000000,3609,宜春市,2,,36
361000000000,3610,抚州市,2,,36
361100000000,3611,上饶市,2,,36
350100000000,3501,福州市,2,,35
350200000000,3502,厦门市,2,,35
350300000000,3503,莆田市,2,,35
350400000000,3504,三明市,2,,35
350500000000,3505,泉州市,2,,35
350600000000,3506,漳州市,2,,35
350700000000,3507,南平市,2,,35
350800000000,3508,龙岩市,2,,35
350900000000,3509,宁德市,2,,35
340100000000,3401,合肥市,2,,34
340200000000,3402,芜湖市,2,,34
340300000000,3403,蚌埠市,2,,34
340400000000,3404,淮南市,2,,34
340500000000,3405,马鞍山市,2,,34
340600000000,3406,淮北市,2,,34
340700000000,3407,铜陵市,2,,34
340800000000,3408,安庆市,2,,34
341000000000,3410,黄山市,2,,34
341100000000,3411,滁州市,2,,34
341200000000,3412,阜阳市,2,,34
341300000000,3413,宿州市,2,,34
341500000000,3415,六安市,2,,34
341600000000,3416,亳州市,2,,34
341700000000,3417,池州市,2,,34
341800000000,3418,宣城市,2,,34
330100000000,3301,杭州市,2,,33
330200000000,3302,宁波市,2,,33
330300000000,3303,温州市,2,,33
330400000000,3304,嘉兴市,2,,33
330500000000,3305,湖州市,2,,33
330600000000,3306,绍兴市,2,,33
330700000000,3307,金华市,2,,33
330800000000,3308,衢州市,2,,33
330900000000,3309,舟山市,2,,33
331000000000,3310,台州市,2,,33
331100000000,3311,丽水市,2,,33
320100000000,3201,南京市,2,,32
320200000000,3202,无锡市,2,,32
320300000000,3203,徐州市,2,,32
320400000000,3204,常州市,2,,32
320500000000,3205,苏州市,2,,32
320600000000,3206,南通市,2,,32
